,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
225,USED,2023,FORD,MAVERICK,XLT,39994,Avalanche Gray,Black Onyx,All-wheel Drive,Gasoline,204,"305 Grant Ave Auburn, NY 13021",2023-05-11
226,USED,2022,FORD,MAVERICK,XL,34899,Area 51,Black Onyx,All-wheel Drive,Gasoline,247,"305 Grant Ave Auburn, NY 13021",2023-05-11
227,USED,2022,FORD,MAVERICK,XL,32995,Area 51,Black Onyx,FWD,Hybrid,6301,"305 Grant Ave Auburn, NY 13021",2023-05-11
228,USED,2023,FORD,MAVERICK,XLT,37998,Gray,Gray,FWD,Gasoline,268,"2353 Gallatin Pike N Nashville, TN 37115",2023-05-11
229,USED,2022,FORD,MAVERICK,XL,31964,Orange,Navy Pier,Front-wheel Drive,Hybrid,26303,"3061 Transit Rd Elma, NY 14059",2023-05-11
230,USED,2022,FORD,MAVERICK,XLT,34500,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,11382,"1638 Hughes Rd Madison, AL 35758",2023-05-11
231,USED,2022,FORD,MAVERICK,XLT,38450,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,8982,"1638 Hughes Rd Madison, AL 35758",2023-05-11
232,USED,2023,FORD,MAVERICK,FOR,,Atlas Blue Metallic,Desert,All-wheel Drive,Gasoline,412,"5359 South US Highway 1 Fort Pierce, FL 34982",2023-05-11
233,USED,2022,FORD,MAVERICK,XL,33564,Cactus Green / Gray,Black Onyx,Front-wheel Drive,Hybrid,19539,"646 Thompson Lane Nashville, TN 37204",2023-05-11
234,CERTIFIED,2022,FORD,MAVERICK,XLT,35574,Blue,Navy Pier,Front-wheel Drive,Gasoline,25315,"28739 State Road 54 Wesley Chapel, FL 33543",2023-05-11
235,CERTIFIED,2022,FORD,MAVERICK,XLT,36300,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,18675,"28739 State Road 54 Wesley Chapel, FL 33543",2023-05-11
236,USED,2022,FORD,MAVERICK,XLT,36999,Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,7629,"2795 N State Hwy 7 North Vernon, IN 47265",2023-05-11
237,USED,2023,FORD,MAVERICK,XLT,39998,Black,Gray,FWD,Hybrid,2505,"2501 Powell Ave Nashville, TN 37204",2023-05-11
238,USED,2022,FORD,MAVERICK,LARIAT,39524,Gray,Desert,All-wheel Drive,Gasoline,5101,"212 Comtide Ct Franklin, TN 37067",2023-05-11
239,CERTIFIED,2022,FORD,MAVERICK,XL,33900,CARBONIZED GREY METALLIC,BLACK ONYX-MED DK SLATE TRI,–,–,10715,"968 Bridge Rd Northampton, MA 01060",2023-05-11
240,USED,2022,FORD,MAVERICK,XLT,36639,Gray,Navy Pier,Front-wheel Drive,Hybrid,13963,"1875 W McEwen Dr Franklin, TN 37067",2023-05-11
241,USED,2022,FORD,MAVERICK,XL,31700,Blue,Brown,Front-wheel Drive,CVT Transmission,13000,"Sid from Providence, RI 02908",2023-05-11
242,USED,2022,FORD,MAVERICK,XLT,34990,Oxford White,Navy Pier,All-wheel Drive,Gasoline,4370,"1129 Murfreesboro Rd. Franklin, TN 37064",2023-05-11
243,USED,2022,FORD,MAVERICK,XL,0,Oxford White,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,1461,"2010 North Lincoln Street Greensburg, IN 47240",2023-05-11
244,USED,2022,FORD,MAVERICK,XLT,35900,Area 51,Navy Pier,Front-wheel Drive,Hybrid,12946,"2002 N Frontage Rd Plant City, FL 33563",2023-05-11
245,USED,2022,FORD,MAVERICK,XLT,31560,Cactus,Navy Pier,All-wheel Drive,Gasoline,43951,"1425 W Main St Bartow, FL 33830",2023-05-11
246,CERTIFIED,2022,FORD,MAVERICK,XLT,37898,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,3670,"2000 E Baker St Plant City, FL 33563",2023-05-11
247,USED,2023,FORD,MAVERICK,XLT,36995,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1865,"2500 W Henrietta Rd Rochester, NY 14623",2023-05-11
248,USED,2022,FORD,MAVERICK,XL,36040,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,6083,"1873 E Tipton St Seymour, IN 47274",2023-05-11
249,USED,2022,FORD,MAVERICK,6N,40899,White,Desert,All-wheel Drive,Gasoline,4819,"5255 AL-157 Cullman, AL 35058",2023-05-11
250,USED,2023,FORD,MAVERICK,XLT,38900,Gray,Blue,All-wheel Drive,Gasoline,6066,"5255 AL-157 Cullman, AL 35058",2023-05-11
251,USED,2022,FORD,MAVERICK,XLT,35798,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,6900,"4200 SE Federal Hwy Stuart, FL 34997",2023-05-11
252,USED,2022,FORD,MAVERICK,LARIAT,43555,Area 51,Desert,All-wheel Drive,Gasoline,4903,"585 State Route 31 Bridgeport, NY 13030",2023-05-11
253,USED,2022,FORD,MAVERICK,XLT,35991,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,6967,"11780 Tampa Gateway Blvd Seffner, FL 33584",2023-05-11
254,USED,2022,FORD,MAVERICK,LARIAT,42888,Orange,Desert,All-wheel Drive,Gasoline,4556,"1211 Beltline Rd SW Decatur, AL 35601",2023-05-11
255,USED,2022,FORD,MAVERICK,LARIAT,40747,Chili Pepper Red,Desert,All-wheel Drive,Gasoline,2138,"8 Uxbridge Rd Mendon, MA 01756",2023-05-11
256,USED,2022,FORD,MAVERICK,LARIAT,41477,Red,Brown,All-wheel Drive,Gasoline,450,"8 Uxbridge Rd Mendon, MA 01756",2023-05-11
257,USED,2022,FORD,MAVERICK,XL,28998,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3367,"1207 E Brandon Blvd Brandon, FL 33511",2023-05-11
258,USED,2023,FORD,MAVERICK,LARIAT,42890,WH,BROWN,All-wheel Drive,Gasoline,1679,"3923 Route 104 Williamson, NY 14589",2023-05-11
259,USED,2022,FORD,MAVERICK,LARIAT,43997,Cactus,Desert,All-wheel Drive,Gasoline,13866,"2630 Pelham Parkway Pelham, AL 35124",2023-05-11
260,USED,2022,FORD,MAVERICK,XLT,33884,Cactus,Navy Pier,All-wheel Drive,Gasoline,7275,"9740 Adamo Dr Tampa, FL 33619",2023-05-11
261,USED,2023,FORD,MAVERICK,XL,35454,Oxford White,–,Front-wheel Drive,Hybrid,250,"9740 Adamo Dr Tampa, FL 33619",2023-05-11
262,USED,2023,FORD,MAVERICK,XL,34456,Cactus,–,Front-wheel Drive,Hybrid,230,"9740 Adamo Dr Tampa, FL 33619",2023-05-11
263,USED,2022,FORD,MAVERICK,LARIAT,36988,Blue,–,Front-wheel Drive,Hybrid,35249,"9751 Adamo Dr Tampa, FL 33619",2023-05-11
264,USED,2022,FORD,MAVERICK,XL,35929,Gray,–,All-wheel Drive,Gasoline,3680,"9090 E Adamo Dr Tampa, FL 33619",2023-05-11
265,USED,2023,FORD,MAVERICK,LARIAT,42900,Red,–,All-wheel Drive,Gasoline,3610,"1003 Hudson River Rd Mechanicville, NY 12118",2023-05-11
266,USED,2022,FORD,MAVERICK,XLT,36705,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,5270,"1 Main St Greenfield, MA 01301",2023-05-11
267,USED,2022,FORD,MAVERICK,LARIAT,41477,Gray,Desert,All-wheel Drive,Gasoline,12707,"154 E Main St Milford, MA 01757",2023-05-11
268,CERTIFIED,2022,FORD,MAVERICK,XLT,33883,Area 51,Navy Pier,All-wheel Drive,Gasoline,12426,"5815 N Dale Mabry Hwy Tampa, FL 33614",2023-05-11
269,USED,2023,FORD,MAVERICK,XLT,38899,Cyber Orange Metallic Tricoat,Black Onyx,All-wheel Drive,Gasoline,500,"5815 N Dale Mabry Hwy Tampa, FL 33614",2023-05-11
270,CERTIFIED,2022,FORD,MAVERICK,XLT,38900,ICONIC SILVER METALLIC,NAVY PIER -MED SLATE TRIM,–,–,16933,"3004 East Avenue, Rt 49 Central Square, NY 13036",2023-05-11
271,USED,2023,FORD,MAVERICK,XLT,34999,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,84,"2966 N Dale Mabry Hwy Tampa, FL 33607",2023-05-11
272,USED,2023,FORD,MAVERICK,XLT,32543,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,65,"2522 N Dale Mabry Hwy Tampa, FL 33607",2023-05-11
273,USED,2022,FORD,MAVERICK,XL,30995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,38032,"10730 Hubler Drive Taylorsville, IN 47280",2023-05-11
274,USED,2023,FORD,MAVERICK,XLT,38980,Alto Blue Metallic Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,180,"88 Turnpike Road Westboro, MA 01581",2023-05-11
275,USED,2022,FORD,MAVERICK,XLT,33490,White,Navy Pier,All-wheel Drive,Gasoline,34780,"135 Belmont St Easton, MA 02375",2023-05-11
276,USED,2022,FORD,MAVERICK,XLT,36277,Cactus,Navy Pier,All-wheel Drive,Gasoline,29,"27758 US Hwy 19 N Clearwater, FL 33763",2023-05-11
277,USED,2023,FORD,MAVERICK,XLT,35990,–,–,FWD,Hybrid,951,"5041 Ford Pkwy Bessemer, AL 35022",2023-05-11
278,USED,2022,FORD,MAVERICK,XL,35600,Green,–,All-wheel Drive,Gasoline,11001,"756 W Ervin Rd Van Wert, OH 45891",2023-05-11
279,USED,2022,FORD,MAVERICK,XLT,36998,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,1839,"1671 Toll Gate Dr Maumee, OH 43537",2023-05-11
280,USED,2022,FORD,MAVERICK,XLT,35487,Blue,Navy Pier,Front-wheel Drive,Hybrid,18706,"1215 N. Federal Highway #1 Lake Park, FL 33403",2023-05-11
281,USED,2023,FORD,MAVERICK,XL,32900,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,1626,"1210 Northlake Blvd Lake Park, FL 33403",2023-05-11
282,USED,2022,FORD,MAVERICK,XL,31900,Area 51,Black Onyx,Front-wheel Drive,Gasoline,6717,"1210 Northlake Blvd Lake Park, FL 33403",2023-05-11
283,USED,2022,FORD,MAVERICK,XL,32998,Gray,Black,Front-wheel Drive,Hybrid,5175,"2550 Roosevelt Blvd Clearwater, FL 33760",2023-05-11
284,USED,2023,FORD,MAVERICK,XLT,34900,Gray,Blue,Front-wheel Drive,CVT Transmission,3500,"Jason from Bedford, IN 47421",2023-05-11
285,USED,2022,FORD,MAVERICK,XLT,35997,Orange,Navy Pier,All-wheel Drive,Gasoline,937,"7600 W Central Ave Toledo, OH 43617",2023-05-11
286,USED,2022,FORD,MAVERICK,LARIAT,36500,Silver,Gray,All-wheel Drive,A/T,3800,"Tyler from Ruskin, FL 33570",2023-05-11
287,USED,2022,FORD,MAVERICK,XLT,29999,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,16721,"1220 N Military Trl West Palm Beach, FL 33409",2023-05-11
288,USED,2022,FORD,MAVERICK,XLT,34999,Cactus,Navy Pier,Front-wheel Drive,Gasoline,5115,"1220 N Military Trl West Palm Beach, FL 33409",2023-05-11
289,USED,2023,FORD,MAVERICK,LARIAT,44949,White,–,All-wheel Drive,Gasoline,9,"2903 South Scatterfield Road Anderson, IN 46013",2023-05-11
290,USED,2023,FORD,MAVERICK,LARIAT,45990,Shadow Black,Desert,All-wheel Drive,Gasoline,24,"2903 South Scatterfield Road Anderson, IN 46013",2023-05-11
291,USED,2022,FORD,MAVERICK,XLT,36999,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,6867,"1200 S Congress Ave West Palm Beach, FL 33406",2023-05-11
292,USED,2022,FORD,MAVERICK,XLT,33499,Cactus,Navy Pier,Front-wheel Drive,Gasoline,4942,"1200 S Congress Ave West Palm Beach, FL 33406",2023-05-11
293,CERTIFIED,2022,FORD,MAVERICK,XLT,35000,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,3088,"10601 Southern Blvd Royal Palm Beach, FL 33411",2023-05-11
294,USED,2022,FORD,MAVERICK,LARIAT,41778,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,11241,"880 US-31 Greenwood, IN 46143",2023-05-11
295,USED,2022,FORD,MAVERICK,LARIAT,39060,–,–,Front-wheel Drive,Hybrid,21049,"2000 10th Ave N Lake Worth, FL 33461",2023-05-11
296,USED,2022,FORD,MAVERICK,LARIAT,39500,Orange,Desert,All-wheel Drive,Gasoline,16862,"959 W 15th St Panama City, FL 32401",2023-05-11
297,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,Front-wheel Drive,Hybrid,33315,"959 W 15th St Panama City, FL 32401",2023-05-11
298,USED,2023,FORD,MAVERICK,XL,35949,Gray,Black Onyx,Front-wheel Drive,Hybrid,215,"13397 Britton Park Rd Fishers, IN 46038",2023-05-11
299,USED,2022,FORD,MAVERICK,XLT,35641,Oxford White,Navy Pier,All-wheel Drive,Gasoline,12799,"1251 Quaker Blvd Plainfield, IN 46168",2023-05-11
300,CERTIFIED,2022,FORD,MAVERICK,XL,32596,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,73,"2713 E. Main St. Plainfield, IN 46168",2023-05-11
301,USED,2022,FORD,MAVERICK,SUPERC,38995,Black,–,All-wheel Drive,Gasoline,13199,"35900 Gratiot Ave Charter Twp of Clinton, MI 48035",2023-05-11
302,USED,2023,FORD,MAVERICK,XL,35500,Atlas Blue Metallic,Black Onyx,Front-wheel Drive,Gasoline,113,"21350 Woodward Ave Ferndale, MI 48220",2023-05-11
303,USED,2023,FORD,MAVERICK,XLT,35000,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,43,"21350 Woodward Ave Ferndale, MI 48220",2023-05-11
304,USED,2023,FORD,MAVERICK,XLT,41997,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,117,"707 S Washington Blvd Sarasota, FL 34236",2023-05-11
305,USED,2023,FORD,MAVERICK,XLT,38448,Area 51,Navy Pier,All-wheel Drive,Gasoline,31,"4200 Illinois Rd Fort Wayne, IN 46804",2023-05-11
306,USED,2022,FORD,MAVERICK,XLT,36825,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,3766,"183 S. County Rd. 525 E. Avon, IN 46123",2023-05-11
307,USED,2023,FORD,MAVERICK,XLT,38779,Blue,Black Onyx,All-wheel Drive,Gasoline,2713,"965 E Jefferson St Tipton, IN 46072",2023-05-11
308,USED,2022,FORD,MAVERICK,XLT,38995,Hot Pepper Red Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,5349,"24777 Hall Road Macomb, MI 48042",2023-05-11
309,USED,2023,FORD,MAVERICK,LARIAT,40384,White,–,All-wheel Drive,Gasoline,2689,"851 S Main St LaBelle, FL 33935",2023-05-11
310,USED,2022,FORD,MAVERICK,XL,33184,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,84,"851 S Main St LaBelle, FL 33935",2023-05-11
311,USED,2022,FORD,MAVERICK,LARIAT,40995,Velocity Blue,Desert,All-wheel Drive,Gasoline,5255,"40333 Van Dyke Sterling Heights, MI 48313",2023-05-11
312,USED,2022,FORD,MAVERICK,XLT,35995,Carbonized Gray,Navy Pier,Front-wheel Drive,Hybrid,4524,"40333 Van Dyke Sterling Heights, MI 48313",2023-05-11
313,USED,2022,FORD,MAVERICK,LARIAT,36995,Orange,Desert,Front-wheel Drive,Gasoline,18880,"40555 Van Dyke Sterling Heights, MI 48313",2023-05-11
314,USED,2022,FORD,MAVERICK,LARIAT,40991,Orange,Desert,All-wheel Drive,Gasoline,3767,"1100 E Walnut St Evansville, IN 47714",2023-05-11
315,USED,2022,FORD,MAVERICK,XLT,34991,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,4046,"1100 E Walnut St Evansville, IN 47714",2023-05-11
316,USED,2022,FORD,MAVERICK,XLT,29999,Blue,Navy Pier,All-wheel Drive,Gasoline,59745,"114 Charlestown Road Claremont, NH 03743",2023-05-11
317,USED,2022,FORD,MAVERICK,LARIAT,40495,Oxford White,Desert,All-wheel Drive,Gasoline,16079,"12425 30 Mile Road Washington Twp, MI 48095",2023-05-11
318,USED,2022,FORD,MAVERICK,XLT,39995,Velocity Blue,Navy Pier,All-wheel Drive,Gasoline,2187,"12425 30 Mile Road Washington Twp, MI 48095",2023-05-11
319,USED,2023,FORD,MAVERICK,XLT,37591,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,131,"1445 South Main Street Chelsea, MI 48118",2023-05-11
320,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,Front-wheel Drive,Gasoline,11670,"7420 State Road 84 Davie, FL 33317",2023-05-11
321,USED,2022,FORD,MAVERICK,XL,31999,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,10786,"6975 Highland Road Waterford, MI 48327",2023-05-11
322,USED,2022,FORD,MAVERICK,XLT,36395,Shadow Black,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,21886,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
323,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,10,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
324,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,5,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
325,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,8,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
326,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,10,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11
327,USED,2023,FORD,MAVERICK,XLT,37998,White,Blue,AWD,Gasoline,838,"3000 Colonial Blvd Fort Myers, FL 33966",2023-05-11
328,USED,2023,FORD,MAVERICK,XLT,39410,Green,–,All-wheel Drive,Gasoline,485,"2600 Colonial Blvd Fort Myers, FL 33907",2023-05-11
329,USED,2023,FORD,MAVERICK,XLT,40875,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2353,"235 Miracle Strip Pkwy SW Fort Walton Beach, FL 32548",2023-05-11
330,USED,2023,FORD,MAVERICK,XLT,35991,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4435,"6011 Pembroke Rd Hollywood, FL 33023",2023-05-11
331,USED,2023,FORD,MAVERICK,XLT,34907,Area 51,Black Onyx,All-wheel Drive,Gasoline,48,"7100 Grand River Road Brighton, MI 48114",2023-05-11
332,USED,2023,FORD,MAVERICK,XL,34950,Black,Black Onyx,Front-wheel Drive,Hybrid,,"177 Lafayette Rd North Hampton, NH 03862",2023-05-11
333,USED,2022,FORD,MAVERICK,XLT,36499,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,5490,,2023-05-11
334,USED,2022,FORD,MAVERICK,XL,11950,White,Gray,Front-wheel Drive,Gasoline,12729,"5700 NW 27th Ave Miami, FL 33142",2023-05-11
335,USED,2022,FORD,MAVERICK,XL,23950,White,Gray,All-wheel Drive,Gasoline,8392,"5700 NW 27th Ave Miami, FL 33142",2023-05-11
336,USED,2022,FORD,MAVERICK,XLT,34817,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1224,"28450 S. Tamiami Trail Bonita Springs, FL 34134",2023-05-11
337,USED,2022,FORD,MAVERICK,LARIAT,39998,Black,Brown,All-wheel Drive,Gasoline,14093,"1300 NW 98th Ct Doral, FL 33172",2023-05-11
338,USED,2022,FORD,MAVERICK,XL,32761,Gray,Black,AWD,Gasoline,9099,"59 Bisson Ave Laconia, NH 03246",2023-05-11
339,USED,2023,FORD,MAVERICK,XL,34890,Area 51,Black Onyx,Front-wheel Drive,Hybrid,3449,"1471 Airport Pulling Rd N Naples, FL 34104",2023-05-11
